,categories,title,rating,price,review_count,name,city,state
48026,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48027,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48028,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48029,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48030,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48031,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48032,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48033,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48034,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48035,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48036,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48037,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48038,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48039,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48040,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48041,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48042,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48043,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48044,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48045,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48046,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48047,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48048,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48049,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48050,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48051,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48052,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48053,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48054,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48055,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48056,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48057,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48058,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48059,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48060,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48061,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48062,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48063,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48064,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48065,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48066,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48067,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48068,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48069,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48070,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48071,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48072,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48073,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48074,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48075,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48076,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48077,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48078,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48079,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48080,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48081,Hong Kong Style Cafe,Hong Kong Style Cafe,3.5,$$,35,Mahjong Cafe & Bar,Flushing,NY
48163,Chinese,Chinese,4.5,$,387,Dunhuang Lanzhou Beef Noodle,Flushing,NY
48180,Barbeque,Barbeque,4.5,$$$,226,Meat Me BBQ,Flushing,NY
48181,Korean,Korean,4.5,$$,35,Jin Da Lai,Flushing,NY
48182,Korean,Korean,4.5,$$,458,Daesung Korean Noodle,Flushing,NY
48183,Korean,Korean,4.5,$$,458,Daesung Korean Noodle,Flushing,NY
48184,Korean,Korean,4.5,$$,458,Daesung Korean Noodle,Flushing,NY
48185,Korean,Korean,4.5,$$,458,Daesung Korean Noodle,Flushing,NY
48186,Korean,Korean,4.5,$$,458,Daesung Korean Noodle,Flushing,NY
48187,Korean,Korean,4.5,$$,458,Daesung Korean Noodle,Flushing,NY
48188,Korean,Korean,4.5,$$,458,Daesung Korean Noodle,Flushing,NY
48189,Korean,Korean,4.5,$$,458,Daesung Korean Noodle,Flushing,NY
48190,Korean,Korean,4.5,$$,458,Daesung Korean Noodle,Flushing,NY
48191,Korean,Korean,4.5,$$,458,Daesung Korean Noodle,Flushing,NY
48192,Korean,Korean,4.5,$$,458,Daesung Korean Noodle,Flushing,NY
48193,Korean,Korean,4.5,$$,458,Daesung Korean Noodle,Flushing,NY
48194,Korean,Korean,4.5,$$,458,Daesung Korean Noodle,Flushing,NY
48195,Korean,Korean,4.5,$$,458,Daesung Korean Noodle,Flushing,NY
48196,Korean,Korean,4.5,$$,458,Daesung Korean Noodle,Flushing,NY
48197,Korean,Korean,4.5,$$,458,Daesung Korean Noodle,Flushing,NY
48198,Korean,Korean,4.5,$$,22,Dangol,Flushing,NY
48199,Korean,Korean,4.5,$$,22,Dangol,Flushing,NY
48200,Korean,Korean,4.5,$$,22,Dangol,Flushing,NY
48201,Korean,Korean,4.5,$$,22,Dangol,Flushing,NY
48202,Korean,Korean,4.5,$$,22,Dangol,Flushing,NY
48203,Korean,Korean,4.5,$$,22,Dangol,Flushing,NY
48204,Korean,Korean,4.5,$$,22,Dangol,Flushing,NY
48205,Korean,Korean,4.5,$$,22,Dangol,Flushing,NY
48206,Korean,Korean,4.5,$$,22,Dangol,Flushing,NY
48207,Korean,Korean,4.5,$$,22,Dangol,Flushing,NY
48208,Korean,Korean,4.5,$$,22,Dangol,Flushing,NY
48209,Korean,Korean,4.5,$$,22,Dangol,Flushing,NY
48210,Korean,Korean,4.5,$$,22,Dangol,Flushing,NY
48211,Korean,Korean,4.5,$$,22,Dangol,Flushing,NY
48212,Korean,Korean,4.5,$$,22,Dangol,Flushing,NY
48213,Korean,Korean,4.5,$$,22,Dangol,Flushing,NY
48214,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48215,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48216,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48217,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48218,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48219,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48220,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48221,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48222,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48223,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48224,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48225,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48226,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48227,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48228,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48229,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48230,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48231,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48232,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48233,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48234,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48235,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48236,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48237,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48238,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48239,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48240,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48241,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48242,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48243,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48244,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48245,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48246,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48247,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48248,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48249,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48250,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48251,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48252,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48253,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48254,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48255,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48256,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48257,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48258,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48259,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48260,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48261,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48262,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48263,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48264,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48265,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48266,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48267,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48268,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48269,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48270,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48271,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48272,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48273,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48274,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48275,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48276,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48277,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48278,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48279,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48280,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48281,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48282,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48283,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48284,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48285,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48286,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48287,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48288,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48289,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48290,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48291,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48292,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48293,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48294,Taiwanese,Taiwanese,4.5,$$,91,Ok Canaan Taiwanese Gourmet 台灣好滋味,Flushing,NY
48295,Szechuan,Szechuan,4.0,$$,440,Szechuan Mountain House,Flushing,NY
48296,Szechuan,Szechuan,4.0,$$,440,Szechuan Mountain House,Flushing,NY
48297,Szechuan,Szechuan,4.0,$$,440,Szechuan Mountain House,Flushing,NY
48298,Szechuan,Szechuan,4.0,$$,440,Szechuan Mountain House,Flushing,NY
48299,Szechuan,Szechuan,4.0,$$,440,Szechuan Mountain House,Flushing,NY
48300,Szechuan,Szechuan,4.0,$$,440,Szechuan Mountain House,Flushing,NY
48301,Szechuan,Szechuan,4.0,$$,440,Szechuan Mountain House,Flushing,NY
48302,Szechuan,Szechuan,4.0,$$,440,Szechuan Mountain House,Flushing,NY
48303,Szechuan,Szechuan,4.0,$$,440,Szechuan Mountain House,Flushing,NY
48304,Szechuan,Szechuan,4.0,$$,440,Szechuan Mountain House,Flushing,NY
48305,Szechuan,Szechuan,4.0,$$,440,Szechuan Mountain House,Flushing,NY
48306,Szechuan,Szechuan,4.0,$$,440,Szechuan Mountain House,Flushing,NY
48307,Szechuan,Szechuan,4.0,$$,440,Szechuan Mountain House,Flushing,NY
48308,Szechuan,Szechuan,4.0,$$,440,Szechuan Mountain House,Flushing,NY
48309,Szechuan,Szechuan,4.0,$$,440,Szechuan Mountain House,Flushing,NY
48310,Szechuan,Szechuan,4.0,$$,440,Szechuan Mountain House,Flushing,NY
48311,Szechuan,Szechuan,4.5,$$,11,Fish With You,Queens,NY
48312,Szechuan,Szechuan,4.5,$$,11,Fish With You,Queens,NY
48313,Szechuan,Szechuan,4.5,$$,11,Fish With You,Queens,NY
48314,Szechuan,Szechuan,4.5,$$,11,Fish With You,Queens,NY
48315,Szechuan,Szechuan,4.5,$$,11,Fish With You,Queens,NY
48316,Szechuan,Szechuan,4.5,$$,11,Fish With You,Queens,NY
48317,Szechuan,Szechuan,4.5,$$,11,Fish With You,Queens,NY
48318,Szechuan,Szechuan,4.5,$$,11,Fish With You,Queens,NY
48319,Szechuan,Szechuan,4.5,$$,11,Fish With You,Queens,NY
48320,Szechuan,Szechuan,4.5,$$,11,Fish With You,Queens,NY
48321,Szechuan,Szechuan,4.5,$$,11,Fish With You,Queens,NY
48322,Szechuan,Szechuan,4.5,$$,11,Fish With You,Queens,NY
48323,Szechuan,Szechuan,4.5,$$,11,Fish With You,Queens,NY
48324,Szechuan,Szechuan,4.5,$$,11,Fish With You,Queens,NY
48325,Szechuan,Szechuan,4.5,$$,11,Fish With You,Queens,NY
48326,Szechuan,Szechuan,4.5,$$,11,Fish With You,Queens,NY
48343,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48344,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48345,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48346,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48347,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48348,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48349,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48350,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48351,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48352,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48353,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48354,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48355,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48356,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48357,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48358,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48359,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48360,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48361,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48362,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48363,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48364,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48365,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48366,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48367,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48368,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48369,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48370,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48371,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48372,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48373,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48374,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48375,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48376,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48377,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48378,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48379,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48380,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
48381,Chinese,Chinese,4.0,$$,36,Young And Rich,Flushing,NY
