,categories,rating,price,review_count,name,city,state
33000,Korean,4.5,2,256,Silver Factory,Brooklyn,NY
33001,Korean,4.5,2,256,Silver Factory,Brooklyn,NY
33002,Korean,4.5,2,256,Silver Factory,Brooklyn,NY
33003,Korean,4.5,2,256,Silver Factory,Brooklyn,NY
33004,Korean,4.5,2,256,Silver Factory,Brooklyn,NY
33005,Cocktail Bars,5,2,238,Antidote,Brooklyn,NY
33006,Cocktail Bars,5,2,238,Antidote,Brooklyn,NY
33007,Cocktail Bars,5,2,238,Antidote,Brooklyn,NY
33008,Cocktail Bars,5,2,238,Antidote,Brooklyn,NY
33009,Cocktail Bars,5,2,238,Antidote,Brooklyn,NY
33010,Cocktail Bars,5,2,238,Antidote,Brooklyn,NY
33011,Cocktail Bars,5,2,238,Antidote,Brooklyn,NY
33012,Cocktail Bars,5,2,238,Antidote,Brooklyn,NY
33013,Cocktail Bars,5,2,238,Antidote,Brooklyn,NY
33014,Cocktail Bars,5,2,238,Antidote,Brooklyn,NY
33015,Cocktail Bars,5,2,238,Antidote,Brooklyn,NY
33016,Cocktail Bars,5,2,238,Antidote,Brooklyn,NY
33017,Cocktail Bars,5,2,238,Antidote,Brooklyn,NY
33018,Cocktail Bars,5,2,238,Antidote,Brooklyn,NY
33019,Cocktail Bars,5,2,238,Antidote,Brooklyn,NY
33020,Cocktail Bars,5,2,238,Antidote,Brooklyn,NY
33022,Vietnamese,4,2,259,Falansai,Brooklyn,NY
33023,Wine Bars,4.5,2,265,The Four Horsemen,Brooklyn,NY
33024,Wine Bars,4.5,2,265,The Four Horsemen,Brooklyn,NY
33025,Wine Bars,4.5,2,265,The Four Horsemen,Brooklyn,NY
33026,Wine Bars,4.5,2,265,The Four Horsemen,Brooklyn,NY
33027,Wine Bars,4.5,2,265,The Four Horsemen,Brooklyn,NY
33028,Wine Bars,4.5,2,265,The Four Horsemen,Brooklyn,NY
33029,Wine Bars,4.5,2,265,The Four Horsemen,Brooklyn,NY
33030,Wine Bars,4.5,2,265,The Four Horsemen,Brooklyn,NY
33031,Wine Bars,4.5,2,265,The Four Horsemen,Brooklyn,NY
33032,Wine Bars,4.5,2,265,The Four Horsemen,Brooklyn,NY
33033,Wine Bars,4.5,2,265,The Four Horsemen,Brooklyn,NY
33034,Wine Bars,4.5,2,265,The Four Horsemen,Brooklyn,NY
33035,Wine Bars,4.5,2,265,The Four Horsemen,Brooklyn,NY
33036,Wine Bars,4.5,2,265,The Four Horsemen,Brooklyn,NY
33037,Wine Bars,4.5,2,265,The Four Horsemen,Brooklyn,NY
33038,Wine Bars,4.5,2,265,The Four Horsemen,Brooklyn,NY
33041,Italian,4.5,2,227,Testo,Brooklyn,NY
33042,Italian,4,3,1063,Lilia,Brooklyn,NY
33043,Italian,4,3,1063,Lilia,Brooklyn,NY
33044,Italian,4,3,1063,Lilia,Brooklyn,NY
33045,Italian,4,3,1063,Lilia,Brooklyn,NY
33046,Italian,4,3,1063,Lilia,Brooklyn,NY
33047,Italian,4,3,1063,Lilia,Brooklyn,NY
33048,Italian,4,3,1063,Lilia,Brooklyn,NY
33049,Italian,4,3,1063,Lilia,Brooklyn,NY
33050,Italian,4,3,1063,Lilia,Brooklyn,NY
33051,Italian,4,3,1063,Lilia,Brooklyn,NY
33052,Italian,4,3,1063,Lilia,Brooklyn,NY
33053,Italian,4,3,1063,Lilia,Brooklyn,NY
33054,Italian,4,3,1063,Lilia,Brooklyn,NY
33055,Italian,4,3,1063,Lilia,Brooklyn,NY
33056,Italian,4,3,1063,Lilia,Brooklyn,NY
33057,Italian,4,3,1063,Lilia,Brooklyn,NY
33058,American (New),4,2,1144,Sunday in Brooklyn,Brooklyn,NY
33059,American (New),4,2,1144,Sunday in Brooklyn,Brooklyn,NY
33060,American (New),4,2,1144,Sunday in Brooklyn,Brooklyn,NY
33061,American (New),4,2,1144,Sunday in Brooklyn,Brooklyn,NY
33062,American (New),4,2,1144,Sunday in Brooklyn,Brooklyn,NY
33063,American (New),4,2,1144,Sunday in Brooklyn,Brooklyn,NY
33064,American (New),4,2,1144,Sunday in Brooklyn,Brooklyn,NY
33065,American (New),4,2,1144,Sunday in Brooklyn,Brooklyn,NY
33066,American (New),4,2,1144,Sunday in Brooklyn,Brooklyn,NY
33067,American (New),4,2,1144,Sunday in Brooklyn,Brooklyn,NY
33068,American (New),4,2,1144,Sunday in Brooklyn,Brooklyn,NY
33069,American (New),4,2,1144,Sunday in Brooklyn,Brooklyn,NY
33070,American (New),4,2,1144,Sunday in Brooklyn,Brooklyn,NY
33071,American (New),4,2,1144,Sunday in Brooklyn,Brooklyn,NY
33072,American (New),4,2,1144,Sunday in Brooklyn,Brooklyn,NY
33073,American (New),4,2,1144,Sunday in Brooklyn,Brooklyn,NY
33156,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33157,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33158,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33159,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33160,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33161,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33162,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33163,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33164,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33165,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33166,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33167,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33168,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33169,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33170,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33171,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33172,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33173,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33174,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33175,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33176,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33177,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33178,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33179,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33180,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33181,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33182,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33183,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33184,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33185,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33186,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33187,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33188,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33189,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33190,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33191,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33192,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33193,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33194,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33195,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33196,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33197,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33198,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33199,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33200,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33201,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33202,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33203,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33204,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33205,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33206,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33207,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33208,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33209,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33210,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33211,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33212,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33213,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33214,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33215,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33216,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33217,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33218,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33219,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33220,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33221,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33222,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33223,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33224,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33225,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33226,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33227,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33228,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33229,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33230,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33231,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33232,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33233,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33234,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33235,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33236,Middle Eastern,4.5,2,211,Zatar,Brooklyn,NY
33253,Thai,4,2,65,Mao Mao,Brooklyn,NY
33254,Thai,4,2,65,Mao Mao,Brooklyn,NY
33255,Thai,4,2,65,Mao Mao,Brooklyn,NY
33256,Thai,4,2,65,Mao Mao,Brooklyn,NY
33257,Thai,4,2,65,Mao Mao,Brooklyn,NY
33258,Thai,4,2,65,Mao Mao,Brooklyn,NY
33259,Thai,4,2,65,Mao Mao,Brooklyn,NY
33260,Thai,4,2,65,Mao Mao,Brooklyn,NY
33261,Thai,4,2,65,Mao Mao,Brooklyn,NY
33262,Thai,4,2,65,Mao Mao,Brooklyn,NY
33263,Thai,4,2,65,Mao Mao,Brooklyn,NY
33264,Thai,4,2,65,Mao Mao,Brooklyn,NY
33265,Thai,4,2,65,Mao Mao,Brooklyn,NY
33266,Thai,4,2,65,Mao Mao,Brooklyn,NY
33267,Thai,4,2,65,Mao Mao,Brooklyn,NY
33268,Thai,4,2,65,Mao Mao,Brooklyn,NY
33269,American (New),4,2,316,The Wheelhouse,Brooklyn,NY
33270,American (New),4,2,316,The Wheelhouse,Brooklyn,NY
33271,American (New),4,2,316,The Wheelhouse,Brooklyn,NY
33272,American (New),4,2,316,The Wheelhouse,Brooklyn,NY
33273,American (New),4,2,316,The Wheelhouse,Brooklyn,NY
33274,American (New),4,2,316,The Wheelhouse,Brooklyn,NY
33275,American (New),4,2,316,The Wheelhouse,Brooklyn,NY
33276,American (New),4,2,316,The Wheelhouse,Brooklyn,NY
33277,American (New),4,2,316,The Wheelhouse,Brooklyn,NY
33278,American (New),4,2,316,The Wheelhouse,Brooklyn,NY
33279,American (New),4,2,316,The Wheelhouse,Brooklyn,NY
33280,American (New),4,2,316,The Wheelhouse,Brooklyn,NY
33281,American (New),4,2,316,The Wheelhouse,Brooklyn,NY
33282,American (New),4,2,316,The Wheelhouse,Brooklyn,NY
33283,American (New),4,2,316,The Wheelhouse,Brooklyn,NY
33284,American (New),4,2,316,The Wheelhouse,Brooklyn,NY
33285,American (New),4,2,280,Skytown,Brooklyn,NY
33286,American (New),4,2,280,Skytown,Brooklyn,NY
33287,American (New),4,2,280,Skytown,Brooklyn,NY
33288,American (New),4,2,280,Skytown,Brooklyn,NY
33289,American (New),4,2,280,Skytown,Brooklyn,NY
33290,American (New),4,2,280,Skytown,Brooklyn,NY
33291,American (New),4,2,280,Skytown,Brooklyn,NY
33292,American (New),4,2,280,Skytown,Brooklyn,NY
33293,American (New),4,2,280,Skytown,Brooklyn,NY
33294,American (New),4,2,280,Skytown,Brooklyn,NY
33295,American (New),4,2,280,Skytown,Brooklyn,NY
33296,American (New),4,2,280,Skytown,Brooklyn,NY
33297,American (New),4,2,280,Skytown,Brooklyn,NY
33298,American (New),4,2,280,Skytown,Brooklyn,NY
33299,American (New),4,2,280,Skytown,Brooklyn,NY
33300,American (New),4,2,280,Skytown,Brooklyn,NY
33301,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33302,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33303,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33304,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33305,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33306,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33307,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33308,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33309,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33310,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33311,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33312,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33313,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33314,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33315,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33316,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33317,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33318,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33319,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33320,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33321,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33322,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33323,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33324,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33325,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33326,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33327,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33328,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33329,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33330,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33331,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33332,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33333,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33334,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33335,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33336,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33337,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33338,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33339,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33340,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33341,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33342,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33343,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33344,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33345,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33346,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33347,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33348,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33349,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33350,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33351,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33352,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33353,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33354,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33355,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33356,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33357,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33358,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33359,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33360,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33361,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33362,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33363,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33364,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33365,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33366,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33367,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33368,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33369,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33370,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33371,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33372,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33373,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33374,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33375,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33376,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33377,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33378,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33379,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33380,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33381,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33382,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33383,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33384,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33385,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33386,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33387,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33388,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33389,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33390,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33391,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33392,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33393,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33394,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33395,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33396,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33397,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33398,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33399,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33400,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33401,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33402,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33403,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33404,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33405,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33406,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33407,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33408,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33409,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33410,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33411,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33412,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33413,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33414,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33415,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33416,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33417,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33418,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33419,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33420,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33421,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33422,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33423,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33424,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33425,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33426,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33427,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33428,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33429,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33430,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33431,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33432,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33433,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33434,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33435,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33436,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33437,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33438,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33439,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33440,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33441,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33442,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33443,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33444,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33445,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33446,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33447,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33448,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33449,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33450,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33451,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33452,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33453,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33454,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33455,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33456,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33457,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33458,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33459,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33460,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33461,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33462,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33463,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33464,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33465,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33466,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33467,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33468,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33469,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33470,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33471,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33472,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33473,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33474,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33475,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
33476,Cocktail Bars,4,2,664,Sea Wolf - Bushwick,Brooklyn,NY
